model_a,model_b,layer,domain,cka,rsa_spearman,knn_overlap,procrustes_residual
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_8,analogy_composition,0.3620986342430115,0.6640963210547214,0.44079524233935996,0.07261616242794137
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_8,factual_recall,0.4394323229789734,0.7092594365456563,0.4640580497933439,0.07242780816194619
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_8,logical_reasoning,0.4721999168395996,0.6907548317448992,0.4804495646252612,0.07004115014195009
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_8,narrative_structure,0.38977476954460144,0.7371400502272843,0.4776282296135237,0.06941848103141984
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_8,symbolic_code,0.4200707972049713,0.6615335470987063,0.44812762787607985,0.07146671671661287
lfm2_5_1_2b_instruct,qwen3_5_0_8b,layer_0,algebraic_geometry,0.9415125250816345,0.8980012858269054,0.6435576923076922,0.026353414956840203
lfm2_5_1_2b_instruct,qwen3_5_0_8b,layer_0,analogy_composition,0.9250150918960571,0.8589270901144251,0.5858741258741259,0.028148638895737477
lfm2_5_1_2b_instruct,qwen3_5_0_8b,layer_0,factual_recall,0.9408202171325684,0.9025134245815599,0.6471611721611723,0.02649905549921202
lfm2_5_1_2b_instruct,qwen3_5_0_8b,layer_0,logical_reasoning,0.9411718249320984,0.9021847155188933,0.6562894458482694,0.026284070746985227
lfm2_5_1_2b_instruct,qwen3_5_0_8b,layer_0,narrative_structure,0.9440979957580566,0.9045754654524423,0.6386413586413587,0.026190685974739638
lfm2_5_1_2b_instruct,qwen3_5_0_8b,layer_0,symbolic_code,0.9458966851234436,0.9079982841092619,0.669007659007659,0.02596819276145063
